4.6791815,-0.5236577,5.0,0.0006192719677995046
4.8786092,-0.5235342,5.0,0.0008332388902307613
5.0784318,-0.5233677,5.0,0.0005630322602635891
5.2780651,-0.5232553,5.0,0.00017716352007729697
5.4778805,-0.5232199,5.0,-7.721647623809276e-05
5.6773198,-0.5232353,5.0,-0.0001280173456514459
5.8772927,-0.5232609,5.0,-0.0001041881634465318
6.0769315,-0.5232817,5.0,-0.00020606089484726976
6.2763871,-0.5233228,5.0,-0.0007155859113379221
6.4765028,-0.523466,5.0,-0.002019767679269623
6.6754363,-0.5238678,5.0,-0.0037681605159364012
6.8756126,-0.5246221,5.0,-0.003982883741039338
7.0753412,-0.5254176,5.0,0.0032507057827183797
7.273882,-0.5247722,5.0,0.02349800567504759
7.4744621,-0.5200581,5.0,0.05680882111291685
7.6737798,-0.5087229,5.0,0.1009013021636659
7.8714298,-0.4887118,5.0,0.15301906670231005
8.0692088,-0.4582094,5.0,0.20979396617733928
8.2645912,-0.4166072,5.0,0.26778064447185773
8.4566758,-0.3639049,5.0,0.32745351724274024
8.6450537,-0.2999163,4.9444281,0.3926325270697743
8.8296162,-0.2234824,4.7725686,0.4653091256827213
9.0077869,-0.1340267,4.6175487,0.5474392686833476
9.1779953,-0.0302698,4.4930236,0.6420542672552463
9.3377546,0.0891889,4.4157226,0.751257322450978
9.4835664,0.2253695,4.398155,0.8721847019375785
9.6117308,0.3779611,4.380517,0.9907755355191039
9.7209619,0.5446757,4.3893986,1.1010255016888
9.8112679,0.7225563,4.4332254,1.2020078914486945
9.8833112,0.90897,4.507934,1.2936857470700813
9.9377731,1.1004483,4.6055525,1.375125768969267
9.9765129,1.2958999,4.7291154,1.4447859792312832
10.0016156,1.4940558,4.8847205,1.500318630929957
10.0156942,1.6934846,5.0,1.5392121957430602
10.0219768,1.8923348,5.0,1.5604823403531118
10.0240348,2.0918626,5.0,1.5686415383499235
10.0244667,2.2922996,5.0,1.5699277189615268
10.0246392,2.4908932,5.0,1.5700788920482474
10.0247824,2.6904932,5.0,1.57044346108568
10.0248531,2.8908527,5.0,1.5711273977975322
10.0247873,3.0896016,5.0,1.572448075052663
10.0244569,3.2896319,5.0,1.5743426421602782
10.023749,3.4892467,5.0,1.5765501895728153
10.0226013,3.6887105,5.0,1.5787109513038722
10.0210166,3.8889306,5.0,1.5805501998158833
